post_url,comment_id,platform,author,comment_text,date,Views,sentiment,like,reply
https://www.youtube.com/watch?v=r1DSH9AQXLU,UgyxOsMWegP7-HCHujp4AaABAg,Youtube,@rokgame-rl8ee,"gaya bicara berubah ubah. sebentar diberat2kan, sebentar2 normal. duh",19 minutes ago,,,,0
https://www.youtube.com/watch?v=r1DSH9AQXLU,UgyYXOLIu1p9Lv-tkzF4AaABAg,Youtube,@zerokun8914,"Coba mbak terbang ke kalimantan, terus ditengah2 kabut asap kaya gitu mbak ngomongin yang semua diomongin di video ini
Saya penasaran gimana reaksi nya org2 disana.. siapa tau mbak bisa mengajarkan mereka untuk berfikir kalo semua asap itu cuma soal mindset",20 minutes ago,,,,0
https://www.youtube.com/watch?v=r1DSH9AQXLU,Ugxe2TNv1YEnwVqdyP14AaABAg,Youtube,@decemberpoem,mending lo ke kalimantan aja deh bad news bad news,21 minutes ago,,,,0
https://www.youtube.com/watch?v=r1DSH9AQXLU,Ugw4OSkum6RUB_KGK8J4AaABAg,Youtube,@easyveganeats-x4h,"Jangan salahkan Maudy, ygy dia g pernah hidup susah dari kecil. Jadi terima aja content2 dia.",21 minutes ago,,,,0
https://www.youtube.com/watch?v=r1DSH9AQXLU,Ugwb_ikwXofXI4jnu6x4AaABAg,Youtube,@kzn-go7be,"Sekolah tinggi² tpi klo hati nuraninya klo Uda busuk
Y ini salah satunya , BAD NEWS HEIIII ANTEK- ANTEK ASING",22 minutes ago,,,,0
https://www.youtube.com/watch?v=r1DSH9AQXLU,UgwTo53RxB274ovk2cp4AaABAg,Youtube,@cutecutecute2653,seharusnya ada dislike untuk video sampah satu ini,23 minutes ago,,,,0
https://www.youtube.com/watch?v=r1DSH9AQXLU,UgzAUh1XsKz96Rzr_Q14AaABAg,Youtube,@rahmayanisiregar8311,"Maudy...mulai sekarang, peduli dulu dengan lingkungan terdekatmu yaitu perusahaan kamu from this island. Ada beberapa point yang kamu tidak ikut aturan pemerintah. Sedangkan kamu berhasil sekolah tinggi dari  biaya pemerintah. 

Sebagai public figur, kamu seharusnya bisa berbuat yang baik bukan sebaliknya seperti apatis dan tidak memperjuangkan nasib staf2 mu.

Masih ada kesempatan untuk menjadi lebih baik. Terimakasih.",23 minutes ago,,,,0
https://www.youtube.com/watch?v=r1DSH9AQXLU,UgwZ5XzlUqaX0yK0Bgp4AaABAg,Youtube,@snowlycool,"Relate banget sama pendapat nya kak Maudy, bahwa kita perlu menyeimbangkan input dan output kita, waktu kita berharga untuk meningkatkan kapabilitas kita yang mana nantinya itu bisa ""sangat bermanfaat"" untuk orang² yg membutuhkan ☘️",23 minutes ago,,,,0
https://www.youtube.com/watch?v=r1DSH9AQXLU,Ugyb3fCwJ4KWcocOpNJ4AaABAg,Youtube,@adindawins383,"Sedih malah jadi warga serang warga, kenapa gak kita serang terus aja tu goverment😡",23 minutes ago,,,,0
https://www.youtube.com/watch?v=r1DSH9AQXLU,UgyQjA8kgZyx0O1f2Z94AaABAg,Youtube,@INES_PUTRI,kenapa gak dihapus ajaa sih kak,24 minutes ago,,,,0
https://www.youtube.com/watch?v=r1DSH9AQXLU,Ugy9EfC3qIev8m24zr14AaABAg,Youtube,@Nurahasa-c8s,Pgn jd aku hidup kaya kamu. Biar bisa ✨mindfulness✨,24 minutes ago (edited),,,,0
https://www.youtube.com/watch?v=r1DSH9AQXLU,Ugx7AFX1h2cYNyWH_Ux4AaABAg,Youtube,@zaidanfahrezi4856,"Emang bener kata kata pain

""Manusia tidak akan pernah memahami rasa sakit (pain) ketika mereka tidak pernah mengalami rasa sakit yang sama""",26 minutes ago,,,,0
https://www.youtube.com/watch?v=r1DSH9AQXLU,Ugzpd45ACr21cWY0ydx4AaABAg,Youtube,@NengUswatun-e6k8n,"Harusnya tambahkan dong Maudy caption-nya ""khusus untuk orang kaya""",28 minutes ago,,,,0
https://www.youtube.com/watch?v=r1DSH9AQXLU,Ugz6U48galKyop4yQv94AaABAg,Youtube,@RenLuminous12,"Mindfulness cocok untuk hubungan, life, dan hal lain yang emang bersifat pribadi dan psikis. Tapi jangan gunakan tools mindfulness untuk politik! Karena kalau pun kamu regulasi di waktu itu juga, besoknya realita 'bad news' masih ada di luar. Intinya regulasi emosi penting, doomsxrolling gak bagus, tapi jangan lupakan empati!",29 minutes ago,,,,0
https://www.youtube.com/watch?v=r1DSH9AQXLU,UgwKAmQ0qC09MOrKNKd4AaABAg,Youtube,@h4zelnod,"sok iye, cuihhh",30 minutes ago,,,,0
https://www.youtube.com/watch?v=r1DSH9AQXLU,UgyZsAvm-GQqXrCoGtF4AaABAg,Youtube,@nurhus65,whataver girl,30 minutes ago,,,,0
https://www.youtube.com/watch?v=r1DSH9AQXLU,UgwFYf4l6b-i8YqtSFF4AaABAg,Youtube,@dindahumaira4684,Yapper final boss,31 minutes ago,,,,0
https://www.youtube.com/watch?v=r1DSH9AQXLU,Ugxgs2xHGE5Nq1r0TSV4AaABAg,Youtube,@wan_wan46,"Princess Maudy Ayunda, saya yg tinggal di Kalimantan ga bisa menerapkannya, itu ada walk in Nature, mendekatkan diri ke alam susah mba di sini, menghirup nafas panjang aja udah batuk²",31 minutes ago (edited),,,,0
https://www.youtube.com/watch?v=r1DSH9AQXLU,UgxpqHU1cSivuITnxxp4AaABAg,Youtube,@nurhus65,👎👎👎,31 minutes ago,,,,0
https://www.youtube.com/watch?v=r1DSH9AQXLU,Ugy3thyquBVwXutU6th4AaABAg,Youtube,@auralita-b4z,"diem lu, berisik",31 minutes ago,,,,0
https://www.youtube.com/watch?v=r1DSH9AQXLU,UgzuHUtYsjrSb3Pk-9d4AaABAg,Youtube,@kernkerengokil,"singkat saja, halah nyocot",31 minutes ago,,,,0
https://www.youtube.com/watch?v=r1DSH9AQXLU,UgyzjdTlscNkWXJt0ld4AaABAg,Youtube,@auralita-b4z,kocak lu,31 minutes ago,,,,0
