post_url,comment_id,platform,author,comment_text,date,Views,sentiment,like,reply,
https://www.threads.com/@alienasii/post/DdPM1CyE2G-,,Threads,mia.miawww.2506,,2026-09-13T23:29:36.000Z,,,,,
https://www.threads.com/@alienasii/post/DdPM1CyE2G-,,Threads,ohnoakuwni,,2026-09-13T23:40:48.000Z,,,,,
https://www.threads.com/@alienasii/post/DdPM1CyE2G-,,Threads,novia123_08,,2026-09-13T23:09:13.000Z,,,,,
https://www.threads.com/@alienasii/post/DdPM1CyE2G-,,Threads,temanpesta77,,2026-09-13T23:42:00.000Z,,,,,
https://www.threads.com/@alienasii/post/DdPM1CyE2G-,,Threads,hakkcuhh_,,2026-09-14T01:05:52.000Z,,,,,
https://www.threads.com/@alienasii/post/DdPM1CyE2G-,,Threads,ernaprj,,2026-09-14T02:41:19.000Z,,,,,
https://www.threads.com/@alienasii/post/DdPM1CyE2G-,,Threads,pacitanku,,2026-09-14T01:30:41.000Z,,,,,
https://www.threads.com/@alienasii/post/DdPM1CyE2G-,,Threads,premiumtuyul,,2026-09-13T22:34:40.000Z,,,,,
https://www.threads.com/@alienasii/post/DdPM1CyE2G-,,Threads,amiranilatief,,2026-09-14T01:11:59.000Z,,,,,
https://www.threads.com/@alienasii/post/DdPM1CyE2G-,,Threads,siraitanggitta,,2026-09-14T01:55:20.000Z,,,,,
https://www.threads.com/@alienasii/post/DdPM1CyE2G-,,Threads,winphere,,2026-09-14T01:17:41.000Z,,,,,
https://www.threads.com/@alienasii/post/DdPM1CyE2G-,,Threads,orang.cibubur,,2026-09-14T01:21:36.000Z,,,,,
https://www.threads.com/@alienasii/post/DdPM1CyE2G-,,Threads,azacha_18,,2026-09-14T02:24:02.000Z,,,,,
https://www.threads.com/@alienasii/post/DdPM1CyE2G-,,Threads,simply_sagitarius,,2026-09-14T01:48:04.000Z,,,,,
https://www.threads.com/@alienasii/post/DdPM1CyE2G-,,Threads,alienasii,,2026-09-13T18:25:50.000Z,,,,,
https://www.threads.com/@qorryamanda/post/DdP-4psk5vO,,Threads,sarahdevh,,2026-09-14T03:30:37.000Z,,,,,
https://www.threads.com/@qorryamanda/post/DdP-4psk5vO,,Threads,jeromepolin,,2026-09-14T03:23:58.000Z,,,,,
https://www.threads.com/@qorryamanda/post/DdP-4psk5vO,,Threads,william_polyglot,,2026-09-14T03:35:53.000Z,,,,,
https://www.threads.com/@qorryamanda/post/DdP-4psk5vO,,Threads,stefanistryd,,2026-09-14T02:01:11.000Z,,,,,
https://www.threads.com/@qorryamanda/post/DdP-4psk5vO,,Threads,hmommy_bymedi,,2026-09-14T03:49:33.000Z,,,,,
https://www.threads.com/@qorryamanda/post/DdP-4psk5vO,,Threads,selkostoria,,2026-09-14T02:32:25.000Z,,,,,
https://www.threads.com/@qorryamanda/post/DdP-4psk5vO,,Threads,refitarichfiansyah,,2026-09-14T04:06:37.000Z,,,,,
https://www.threads.com/@qorryamanda/post/DdP-4psk5vO,,Threads,zsqwrdn,,2026-09-14T03:27:16.000Z,,,,,
https://www.threads.com/@qorryamanda/post/DdP-4psk5vO,,Threads,butet_nik,,2026-09-14T02:42:06.000Z,,,,,
https://www.threads.com/@qorryamanda/post/DdP-4psk5vO,,Threads,dr.sudiyatmo,,2026-09-14T01:52:32.000Z,,,,,
https://www.threads.com/@qorryamanda/post/DdP-4psk5vO,,Threads,intpxistj,,2026-09-14T03:32:29.000Z,,,,,
https://www.threads.com/@qorryamanda/post/DdP-4psk5vO,,Threads,salpphire_,,2026-09-14T04:15:17.000Z,,,,,
https://www.threads.com/@qorryamanda/post/DdP-4psk5vO,,Threads,jean_nababan9,,2026-09-14T04:18:45.000Z,,,,,
https://www.threads.com/@qorryamanda/post/DdP-4psk5vO,,Threads,rarasafiraz,,2026-09-14T02:17:30.000Z,,,,,
https://www.threads.com/@qorryamanda/post/DdP-4psk5vO,,Threads,dks.ekgml_,,2026-09-14T04:16:24.000Z,,,,,
https://www.threads.com/@qorryamanda/post/DdP-4psk5vO,,Threads,tar.tellette,,2026-09-14T03:43:49.000Z,,,,,
https://www.threads.com/@qorryamanda/post/DdP-4psk5vO,,Threads,qorryamanda,,2026-09-14T01:43:14.000Z,,,,,
https://www.threads.com/@bertemu.sunyi/post/DdP8mU6kytv,,Threads,bertemu.sunyi,,2026-09-14T01:24:43.000Z,,,,,
https://www.threads.com/@bertemu.sunyi/post/DdP8mU6kytv,,Threads,s_harvia,,2026-09-14T01:45:48.000Z,,,,,
https://www.threads.com/@bertemu.sunyi/post/DdP8mU6kytv,,Threads,bertemu.sunyi,,2026-09-14T01:23:15.000Z,,,,,
https://www.threads.com/@gwen_soebroto/post/DdP-jaUE7cD,,Threads,gwen_soebroto,,2026-09-14T01:40:20.000Z,,,,,
https://www.threads.com/@murti_3598/post/DdP9znyGAzf,,Threads,murti_3598,,2026-09-14T01:33:48.000Z,,,,,
https://www.threads.com/@vidyadwenta/post/DdP-WekE5cL,,Threads,ooom.jay,,2026-09-14T02:19:38.000Z,,,,,
https://www.threads.com/@vidyadwenta/post/DdP-WekE5cL,,Threads,apluskha,,2026-09-14T02:08:50.000Z,,,,,
https://www.threads.com/@vidyadwenta/post/DdP-WekE5cL,,Threads,fanbul,,2026-09-14T02:15:36.000Z,,,,,
https://www.threads.com/@vidyadwenta/post/DdP-WekE5cL,,Threads,mynameiselsiani,,2026-09-14T03:36:20.000Z,,,,,
https://www.threads.com/@vidyadwenta/post/DdP-WekE5cL,,Threads,uwu0505,,2026-09-14T03:09:05.000Z,,,,,
https://www.threads.com/@vidyadwenta/post/DdP-WekE5cL,,Threads,rahmaut,,2026-09-14T02:48:39.000Z,,,,,
https://www.threads.com/@vidyadwenta/post/DdP-WekE5cL,,Threads,pejuangbukan,,2026-09-14T02:39:15.000Z,,,,,
https://www.threads.com/@vidyadwenta/post/DdP-WekE5cL,,Threads,danawardhana,,2026-09-14T02:52:41.000Z,,,,,
https://www.threads.com/@vidyadwenta/post/DdP-WekE5cL,,Threads,vidyadwenta,,2026-09-14T01:38:34.000Z,,,,,
https://www.threads.com/@cokianwar/post/DdQAGtWmSbn,,Threads,kvnnathanaels,,2026-09-14T02:19:11.000Z,,,,,
https://www.threads.com/@cokianwar/post/DdQAGtWmSbn,,Threads,pratiwisubianti,,2026-09-14T02:00:01.000Z,,,,,
https://www.threads.com/@cokianwar/post/DdQAGtWmSbn,,Threads,afwaninho,,2026-09-14T01:59:18.000Z,,,,,
https://www.threads.com/@cokianwar/post/DdQAGtWmSbn,,Threads,pramantyoaji,,2026-09-14T03:55:28.000Z,,,,,
https://www.threads.com/@cokianwar/post/DdQAGtWmSbn,,Threads,monzblanc,,2026-09-14T02:18:24.000Z,,,,,
https://www.threads.com/@cokianwar/post/DdQAGtWmSbn,,Threads,rzky_svandy.07,,2026-09-14T01:57:33.000Z,,,,,
https://www.threads.com/@cokianwar/post/DdQAGtWmSbn,,Threads,cokianwar,,2026-09-14T01:53:53.000Z,,,,,
https://www.threads.com/@mariastelaclarisanau/post/DdP9N-VEhw5,,Threads,mariastelaclarisanau,,2026-09-14T01:28:40.000Z,,,,,
https://www.threads.com/@mariastelaclarisanau/post/DdP9N-VEhw5,,Threads,adrian.xtill.md,,2026-09-14T02:17:50.000Z,,,,,
https://www.threads.com/@mariastelaclarisanau/post/DdP9N-VEhw5,,Threads,mariastelaclarisanau,,2026-09-14T01:28:40.000Z,,,,,
https://www.threads.com/@adisthyyyyy/post/DdP_vgpk87C,,Threads,armando.id,,2026-09-14T03:26:55.000Z,,,,,
https://www.threads.com/@adisthyyyyy/post/DdP_vgpk87C,,Threads,mentarirchmwt,,2026-09-14T03:08:06.000Z,,,,,
https://www.threads.com/@adisthyyyyy/post/DdP_vgpk87C,,Threads,dianana_k,,2026-09-14T02:49:45.000Z,,,,,
https://www.threads.com/@adisthyyyyy/post/DdP_vgpk87C,,Threads,rinaayyyaa._,,2026-09-14T02:18:35.000Z,,,,,
https://www.threads.com/@adisthyyyyy/post/DdP_vgpk87C,,Threads,sarahazkaa78,,2026-09-14T03:10:59.000Z,,,,,
https://www.threads.com/@adisthyyyyy/post/DdP_vgpk87C,,Threads,kamaludinlutpi,,2026-09-14T03:22:21.000Z,,,,,
https://www.threads.com/@adisthyyyyy/post/DdP_vgpk87C,,Threads,d0lphinbiru,,2026-09-14T03:01:56.000Z,,,,,
https://www.threads.com/@adisthyyyyy/post/DdP_vgpk87C,,Threads,arulay.afk,,2026-09-14T02:39:49.000Z,,,,,
https://www.threads.com/@adisthyyyyy/post/DdP_vgpk87C,,Threads,wulan.buds,,2026-09-14T02:38:36.000Z,,,,,
https://www.threads.com/@adisthyyyyy/post/DdP_vgpk87C,,Threads,ka.amil,,2026-09-14T03:15:13.000Z,,,,,
https://www.threads.com/@adisthyyyyy/post/DdP_vgpk87C,,Threads,jacklyd_,,2026-09-14T02:45:47.000Z,,,,,
https://www.threads.com/@adisthyyyyy/post/DdP_vgpk87C,,Threads,ooom.jay,,2026-09-14T02:40:18.000Z,,,,,
https://www.threads.com/@adisthyyyyy/post/DdP_vgpk87C,,Threads,jupjuls,,2026-09-14T02:55:23.000Z,,,,,
https://www.threads.com/@adisthyyyyy/post/DdP_vgpk87C,,Threads,modsmoody,,2026-09-14T04:11:21.000Z,,,,,
https://www.threads.com/@adisthyyyyy/post/DdP_vgpk87C,,Threads,simarmati,,2026-09-14T03:27:24.000Z,,,,,
https://www.threads.com/@adisthyyyyy/post/DdP_vgpk87C,,Threads,olafnightt,,2026-09-14T04:23:49.000Z,,,,,
https://www.threads.com/@adisthyyyyy/post/DdP_vgpk87C,,Threads,ajengsastra,,2026-09-14T03:42:29.000Z,,,,,
https://www.threads.com/@adisthyyyyy/post/DdP_vgpk87C,,Threads,ayuindahmelia,,2026-09-14T03:33:05.000Z,,,,,
https://www.threads.com/@adisthyyyyy/post/DdP_vgpk87C,,Threads,ajiiimnr,,2026-09-14T04:34:52.000Z,,,,,
https://www.threads.com/@adisthyyyyy/post/DdP_vgpk87C,,Threads,berlianhassani18,,2026-09-14T02:24:04.000Z,,,,,
https://www.threads.com/@adisthyyyyy/post/DdP_vgpk87C,,Threads,unnskiiii,,2026-09-14T03:32:21.000Z,,,,,
https://www.threads.com/@adisthyyyyy/post/DdP_vgpk87C,,Threads,syfsalshabilla,,2026-09-14T03:59:58.000Z,,,,,
https://www.threads.com/@adisthyyyyy/post/DdP_vgpk87C,,Threads,adisthyyyyy,,2026-09-14T01:50:43.000Z,,,,,
https://www.threads.com/@andiajaarchitect/post/DdPWlAHE44w,,Threads,senoooooushi,,2026-09-13T21:00:20.000Z,,,,,
https://www.threads.com/@andiajaarchitect/post/DdPWlAHE44w,,Threads,nyonyaf__,,2026-09-14T02:13:59.000Z,,,,,
https://www.threads.com/@andiajaarchitect/post/DdPWlAHE44w,,Threads,macan.gundul,,2026-09-14T00:41:38.000Z,,,,,
https://www.threads.com/@andiajaarchitect/post/DdPWlAHE44w,,Threads,ahmd2121h,,2026-09-14T01:10:48.000Z,,,,,
https://www.threads.com/@andiajaarchitect/post/DdPWlAHE44w,,Threads,rafff__29_,,2026-09-14T03:16:38.000Z,,,,,
https://www.threads.com/@andiajaarchitect/post/DdPWlAHE44w,,Threads,rafff__29_,,2026-09-14T03:17:51.000Z,,,,,
https://www.threads.com/@andiajaarchitect/post/DdPWlAHE44w,,Threads,andiajaarchitect,,2026-09-13T19:51:01.000Z,,,,,
https://www.threads.com/@awaluddinrizal/post/DdP9EaTk0W1,,Threads,hendriksiboroo,,2026-09-14T01:43:16.000Z,,,,,
https://www.threads.com/@awaluddinrizal/post/DdP9EaTk0W1,,Threads,awaluddinrizal,,2026-09-14T01:27:22.000Z,,,,,
https://www.threads.com/@cream.ycheess/post/DdP9idhn8IW,,Threads,marsunshin3,,2026-09-14T03:30:50.000Z,,,,,
https://www.threads.com/@cream.ycheess/post/DdP9idhn8IW,,Threads,uyhawreal,,2026-09-14T02:11:26.000Z,,,,,
https://www.threads.com/@cream.ycheess/post/DdP9idhn8IW,,Threads,toemy0412,,2026-09-14T01:41:06.000Z,,,,,
https://www.threads.com/@cream.ycheess/post/DdP9idhn8IW,,Threads,cream.ycheess,,2026-09-14T01:31:28.000Z,,,,,
https://www.threads.com/@shifanist/post/DdP-NMrD0ZW,,Threads,shifanist,,2026-09-14T01:37:18.000Z,,,,,
https://www.threads.com/@eviovie/post/DdP979Rkjek,,Threads,cravencottages,,2026-09-14T04:15:51.000Z,,,,,
https://www.threads.com/@eviovie/post/DdP979Rkjek,,Threads,pejuangbukan,,2026-09-14T02:43:21.000Z,,,,,
https://www.threads.com/@eviovie/post/DdP979Rkjek,,Threads,pejuangbukan,,2026-09-14T02:42:43.000Z,,,,,
https://www.threads.com/@eviovie/post/DdP979Rkjek,,Threads,interrsectionalitea,,2026-09-14T02:15:20.000Z,,,,,
https://www.threads.com/@eviovie/post/DdP979Rkjek,,Threads,medhavini99,,2026-09-14T01:40:11.000Z,,,,,
https://www.threads.com/@eviovie/post/DdP979Rkjek,,Threads,eviovie,,2026-09-14T01:34:57.000Z,,,,,
https://www.threads.com/@adisthyyyyy/post/DdP7J50k-ew,,Threads,adi.iiiiiiit,,2026-09-14T01:47:29.000Z,,,,,
https://www.threads.com/@adisthyyyyy/post/DdP7J50k-ew,,Threads,alvintheoriza,,2026-09-14T01:17:02.000Z,,,,,
https://www.threads.com/@adisthyyyyy/post/DdP7J50k-ew,,Threads,ijo.alpukat,,2026-09-14T01:13:45.000Z,,,,,
https://www.threads.com/@adisthyyyyy/post/DdP7J50k-ew,,Threads,adisthyyyyy,,2026-09-14T01:10:38.000Z,,,,,
https://www.threads.com/@mldbrni/post/DdP_U2ugeRM,,Threads,mldbrni,,2026-09-14T01:47:05.000Z,,,,,
https://www.threads.com/@ellhae_kyu/post/DdP9ygBD6O1,,Threads,caresyana,,2026-09-14T03:17:14.000Z,,,,,
https://www.threads.com/@ellhae_kyu/post/DdP9ygBD6O1,,Threads,ellhae_kyu,,2026-09-14T01:37:28.000Z,,,,,
https://www.threads.com/@t2day1005/post/DdP_UPtgfyF,,Threads,t2day1005,,2026-09-14T01:49:48.000Z,,,,,
https://www.threads.com/@t2day1005/post/DdP_UPtgfyF,,Threads,t2day1005,,2026-09-14T01:52:59.000Z,,,,,
https://www.threads.com/@t2day1005/post/DdP_UPtgfyF,,Threads,t2day1005,,2026-09-14T01:47:00.000Z,,,,,
https://www.threads.com/@archrid187/post/DdQCP5VE6O0,,Threads,cloudysylus,,2026-09-14T03:52:38.000Z,,,,,
https://www.threads.com/@archrid187/post/DdQCP5VE6O0,,Threads,flammeusmagnus,,2026-09-14T03:30:32.000Z,,,,,
https://www.threads.com/@archrid187/post/DdQCP5VE6O0,,Threads,nafizaziara,,2026-09-14T03:59:05.000Z,,,,,
https://www.threads.com/@archrid187/post/DdQCP5VE6O0,,Threads,deeat.cook,,2026-09-14T03:23:18.000Z,,,,,
https://www.threads.com/@archrid187/post/DdQCP5VE6O0,,Threads,cravencottages,,2026-09-14T03:38:55.000Z,,,,,
https://www.threads.com/@archrid187/post/DdQCP5VE6O0,,Threads,acinlie,,2026-09-14T03:13:03.000Z,,,,,
https://www.threads.com/@archrid187/post/DdQCP5VE6O0,,Threads,nusalabs,,2026-09-14T02:20:17.000Z,,,,,
https://www.threads.com/@archrid187/post/DdQCP5VE6O0,,Threads,kancutberembun,,2026-09-14T02:50:49.000Z,,,,,
https://www.threads.com/@archrid187/post/DdQCP5VE6O0,,Threads,rinakania__,,2026-09-14T02:50:30.000Z,,,,,
https://www.threads.com/@archrid187/post/DdQCP5VE6O0,,Threads,bangabasrunner,,2026-09-14T03:40:03.000Z,,,,,
https://www.threads.com/@archrid187/post/DdQCP5VE6O0,,Threads,honeyboney53,,2026-09-14T03:38:43.000Z,,,,,
https://www.threads.com/@archrid187/post/DdQCP5VE6O0,,Threads,espressostrong1,,2026-09-14T02:55:32.000Z,,,,,
https://www.threads.com/@archrid187/post/DdQCP5VE6O0,,Threads,fshsari,,2026-09-14T04:08:10.000Z,,,,,
https://www.threads.com/@archrid187/post/DdQCP5VE6O0,,Threads,yapapahm_,,2026-09-14T03:59:24.000Z,,,,,
https://www.threads.com/@archrid187/post/DdQCP5VE6O0,,Threads,archrid187,,2026-09-14T02:12:37.000Z,,,,,
https://www.threads.com/@presiden.netizen.indonesia2/post/DdPfQwXk6mP,,Threads,maymelanies,"Buah merah papua dia pake untuk brand punya dia sendiri. Tp papua lg sekarat, dia tidak peduli. Dia dg Isam ga beda sama sekali.",2026-09-13T22:18:51.000Z,,,8029,35,asd
https://www.threads.com/@presiden.netizen.indonesia2/post/DdPfQwXk6mP,,Threads,kimimimmei,"Guyss.. kritik sajaa, karena memang perlu dikritik dan saya pun ga setuju pernyataannya Maudy.. tapi gausah bawa fisik.. 🥹",2026-09-13T21:42:32.000Z,,,1985,25,
https://www.threads.com/@presiden.netizen.indonesia2/post/DdPfQwXk6mP,,Threads,debbyten,"teruntuk yg komen maudy apatis dan no empathy duh tolong di cerna maksud kata  overwhelm klo org overwhelm itu uda pasti banget kepikiran soal yg terjadi di negara ini ,kenapa sih pada sensi pada nyebut dia tone deaf klo dia tonedeaf dia ga bakalan namanya ngerasa OVERWHELM tapi balik lagi sih isi komentar seseorang bisa diliat dari isi mindsetnya klo mindsetnya NEGATIVE mau orang ngomong apa aja pasti Negative",2026-09-14T03:38:59.000Z,,,0,1,
https://www.threads.com/@presiden.netizen.indonesia2/post/DdPfQwXk6mP,,Threads,presiden.netizen.indonesia2,"Buta melihat fakta, buta melihat keadaan, ribuan orang menangis gak dapat kerja & kelaparan dan masih bilang harus “mindfullness” ? punya otak buat mikir gak lu?",2026-09-14T04:20:06.000Z,,,0,1,
https://www.threads.com/@presiden.netizen.indonesia2/post/DdPfQwXk6mP,,Threads,debbyten,"stop acting like you are a victim banyak orang orang yg bener bener terdampak ga koar koar nyalahin influencer ,bencana seharusnya membuat orang saling bantu bukan saling menyalahkan",2026-09-14T04:22:38.000Z,,,0,1,
https://www.threads.com/@presiden.netizen.indonesia2/post/DdPfQwXk6mP,,Threads,presiden.netizen.indonesia2,"Stupid. Yg dibutuhin rakyat itu kepedulian dari orang yang punya platform gede. Agar suara mereka bisa lebih sampai ke banyak orang. Nyampe gak otak lu sampe sini?? Gk nyampe ya? Kasian

Acting T0L0L Victim mah itu elu yg B0D0H dalam keadaan begini. Bye Stupid",2026-09-14T04:34:16.000Z,,,0,1,
https://www.threads.com/@presiden.netizen.indonesia2/post/DdPfQwXk6mP,,Threads,debbyten,oh I know sekarang ini akun bayaran buat ngejatuhin seseorang I got it sampe sini makasi uda dikasi paham dan ati ati sama kata kata serapahan yg dilontarin ke orang mungkin aja mencerminkan orang itu sekian,2026-09-14T04:36:58.000Z,,,0,0,
https://www.threads.com/@presiden.netizen.indonesia2/post/DdPfQwXk6mP,,Threads,ditaautami,"while i agree with point 2 3 4, point 1 is so uncalled for. can we not bring one's physical appearance into political arguments? she's conventionally beautiful, everyone who has eyes can see that. at least i can. menurutku dia tetep cantik kok, meskipun memang dia apatis.",2026-09-14T03:23:34.000Z,,,0,1,
https://www.threads.com/@presiden.netizen.indonesia2/post/DdPfQwXk6mP,,Threads,presiden.netizen.indonesia2,"Bagi lu cantik, bagi gua enggak. Gak ush maksa. perawakan cantik tapi pikiran jelek sama aja Zonk. Standard lu kerendahan yg hanya lihat dari kasat mata. Stupid",2026-09-14T04:15:21.000Z,,,0,0,
https://www.threads.com/@presiden.netizen.indonesia2/post/DdPfQwXk6mP,,Threads,mybrainspeak_,"enggak, gw nggak muntah, dia cantik, cantik bgett malah, terlepas dr apa yg dipermasalahin sekarang 💅🏼",2026-09-14T03:37:02.000Z,,,0,1,
https://www.threads.com/@presiden.netizen.indonesia2/post/DdPfQwXk6mP,,Threads,presiden.netizen.indonesia2,pantes Indonesia gak maju. Ribuan orang menderita nangis gak bisa kerja & gak bisa makan masih bisa lu puji2 orang yg bahkan pikiran nya buta akan hal itu. Level cantik lu hanya dinilai dari kasat mata ya?? Mirisss,2026-09-14T04:18:47.000Z,,,1,0,
https://www.threads.com/@josephinefifin/post/DdILqXNkpzw,,Threads,adnalkk,There are many ways to develop this idea.,2026-09-14T01:10:49.000Z,,,0,0,
https://www.threads.com/@presiden.netizen.indonesia2/post/DdPfQwXk6mP,,Threads,sugarplumtea,"Bad opinions don't make pretty girls ugly hun...
Kritik dan argumen sewajarnya aja, ga usah ngatain orang jelek padahal cakep gitu ah",2026-09-14T03:26:53.000Z,,,21,2,
https://www.threads.com/@presiden.netizen.indonesia2/post/DdPfQwXk6mP,,Threads,helloadammmmm,"Dari dulu gak pernah suka sama ni perempuan yang di kata sama orang orang cewe cantik lah cewe pinter lah, skrang ketauan kan se tone deaf kek gimana ni bocah, najis.. taiii sumpah,, nir empati !!",2026-09-13T22:01:56.000Z,,,1209,21,
https://www.threads.com/@presiden.netizen.indonesia2/post/DdPfQwXk6mP,,Threads,liezadani89,"Ga suka sama penyataan maudy bukan berarti kamu jadi RUDE ya.. jangan bikin threads kayak X. Simpan rasa kebencianmu buat dirimu sendiri ga usah ngajak2. Bdw, ga ngefans maudy gw.",2026-09-14T00:12:36.000Z,,,77,4,
https://www.threads.com/@presiden.netizen.indonesia2/post/DdPfQwXk6mP,,Threads,candracustoms,"Promo Parfum BUT TER FLY ERA 35ml Aroma Baccarat Candy, Bluehill x scandalous, Opium vanilla
Ambil promonya Kaka..
Harga terjangkau banget..
Coba di cek👇 https://vt.tokopedia.com/t/ZS9SsXCQs3YtG-fM0lR/",2026-09-14T04:22:12.000Z,,,0,0,
https://www.threads.com/@presiden.netizen.indonesia2/post/DdPfQwXk6mP,,Threads,rzls99,@meta.ai hai tolong rangkum isi video youtube maudy ayunda yang seperti di gambar.,2026-09-14T00:08:33.000Z,,,10,3,
https://www.threads.com/@presiden.netizen.indonesia2/post/DdPfQwXk6mP,,Threads,catanddogindo,"Noh @sherinamunaf ga kalah kaya raya ya dari lo @maudyayunda , ga pake mindfulness²an, lgsg terbang ngebantuin org² dan hutan yg sekarat di Kalimantan sana!
Semoga Maudy suatu saat ngerasain rasanya cuaca panas kebakar,  hirup udara kotor, dan ga ada air bersih, dan semoga dia bisa ttp ngomong ttg mindfulnessnya",2026-09-14T04:46:36.000Z,,,1,0,
https://www.threads.com/@presiden.netizen.indonesia2/post/DdPfQwXk6mP,,Threads,sriwahyunaningtias,"Menurut kalian cv kayak gini udah ok belum? Ini beberapa contoh design kreatifku. Aku penyedia jasa cv lamaran kerja dari 2017. Dulu sehari bisa 4-6 cv/hari, tapi sekarang suliitt hhuhu. Bagi kalian yang belum dan pengen punya cv untuk melamar kerja, aku masih open ko jasanya. Kalau utama ini lewat kalian, tolong bantu tap ❤ juga ya.",2026-09-14T02:12:13.000Z,,,0,0,
https://www.threads.com/@presiden.netizen.indonesia2/post/DdPfQwXk6mP,,Threads,nmhaprl,Kita report semua akun sosmed dia aja yukkk netizen…. 🤝 muak sekali sama Mb tone deaf ini…,2026-09-14T04:51:47.000Z,,,0,0,
https://www.threads.com/@maudyayunda/post/CuXAZINy0jG,,Threads,evan_dony,"Udah terlihat tone deaf, dr jaman LPDP rame aja dia gak bersuara, seperti dapat jatah dr jalur wowo makanya diam saja , skr terlihat bela sisi mana.",2026-09-13T22:20:16.000Z,,,24,0,
https://www.threads.com/@presiden.netizen.indonesia2/post/DdPfQwXk6mP,,Threads,annisatang,@meta.ai Tolong luruskan kesalahpahaman netizen tentang apa yang dimaksud oleh @maudyayunda dalam videonya yang berjudul 'mindfulness in the age of bad news'.,2026-09-14T03:18:31.000Z,,,0,1,
https://www.threads.com/@presiden.netizen.indonesia2/post/DdPfQwXk6mP,,Threads,annisatang,"Ini yaaa Guys, semoga bisa lurus setelah baca penjelasannya Om Meta.",2026-09-14T03:21:23.000Z,,,4,0,
https://www.threads.com/@presiden.netizen.indonesia2/post/DdPfQwXk6mP,,Threads,caramelovacandice,Tapi fans nya pada belain kalo dia g pake banyak ngomong lgsg terjun ke lapangan,2026-09-14T04:46:47.000Z,,,0,0,
https://www.threads.com/@presiden.netizen.indonesia2/post/DdPfQwXk6mP,,Threads,anatasya67869,Aku udah tau sebelumnya.. Keliatan banget kok dari cara berbicaranya saat nge host🙏🙏,2026-09-14T01:06:25.000Z,,,13,1,
https://www.threads.com/@presiden.netizen.indonesia2/post/DdPfQwXk6mP,,Threads,miyozaki399,"Kalau akun ini udah turun tangan, artinya apa? Yess, it is so clear, si MA emang speak-up biar keliatan ""care"" aja, padahal ""careless"".",2026-09-13T22:52:58.000Z,,,21,0,
https://www.threads.com/@presiden.netizen.indonesia2/post/DdPfQwXk6mP,,Threads,luneirashayma,"Menikmati LPDP ✅
Bikin brand pakai buah dari Papua ✅
Branding brandnya mencintai buah local product lokal ✅

Ttt-ttapiii saat Papua lagi sedang tak berdaya apa yg dia lakukan? Diem aja 🙂

Please gausah beli skincare dia lagi gaes. Pembohongan publik namanya. Dia ga benar2 cinta tanah air dan papua tapi dia cuma mau branding productnya bagus aja",2026-09-14T04:30:12.000Z,,,12,1,
https://www.threads.com/@maudyayunda/post/CuXAZINy0jG,,Threads,dani.j303,"Nah ini sih, ini yang bikin kayak gw kritisi dia ,selain soal LPDP. Kok bisa ga sesakit itu hatiny, ga semarah itu, liat Papua dan Kalimantan mengalami hal2 yg berat, di mana dia pakai dua buah itu dr sana, trus kayaknya dia jg pakai buah dr pulau2 lain kyk Sumatera tp ya gitu deh",2026-09-14T04:39:38.000Z,,,0,1,
https://www.threads.com/@presiden.netizen.indonesia2/post/DdPfQwXk6mP,,Threads,luneirashayma,"Ya kan kak, bener2 nggak ada actionnya sama sekali saat tanah air sedang berduka, kalo gitu better gausah pakai branding cinta buah2 indonesia … tone deafnya dia udh level max",2026-09-14T04:52:16.000Z,,,0,0,
https://www.threads.com/@presiden.netizen.indonesia2/post/DdPfQwXk6mP,,Threads,adensyahreza,"Hello @meta.ai , ini ada huru hara apa ya? Tiba-tiba muncul beberapa kali di timelineku.",2026-09-14T04:25:16.000Z,,,3,1,
https://www.threads.com/@alifiaaa_/post/DdOeSh8AbJn,,Threads,meta.ai,"Ini huru hara dari video YouTube Maudy Ayunda yang judulnya Mindfulness in the Age of Bad News, upload 21 Agustus 2026 tapi baru viral minggu ini.

Di video itu dia bahas capek dibombardir berita buruk dan gimana tetap peduli sambil jaga kesehatan mental, cuma banyak netizen yang nangkepnya jadi tone deaf dan dianggap gak empati sama isu yang lagi panas di Indonesia.

Makanya timeline kamu isinya kritik soal itu, kayak post yang kamu reply ini, tapi di reply lain juga banyak yang bilang kritik idenya aja jangan bawa-bawa fisik.",2026-09-14T04:25:43.000Z,,,1,1,
https://www.threads.com/@presiden.netizen.indonesia2/post/DdPfQwXk6mP,,Threads,adensyahreza,@meta.ai  bisa tolong dirangkum point-point yang ada di video tersebut sehingga Maudy diserang oleh banyak netizen.,2026-09-14T04:27:54.000Z,,,1,1,
https://www.threads.com/@alifiaaa_/post/DdOeSh8AbJn,,Threads,meta.ai,"Di video itu Maudy bahas 3 hal utama yang jadi pemicu:

1. Dia ngaku beberapa bulan terakhir dibombardir bad news internasional + lokal di Indonesia sampai ngerasa helpless, nangis, marah.
2. Fokus videonya gimana tetap peduli tapi juga jaga ketenangan & kesehatan mental dengan mindfulness.
3. Itu yang ditangkap netizen sebagai tone deaf / ambil jarak, karena dianggap punya privilege untuk bisa menjauh sementara banyak orang gak punya pilihan itu, plus ekspektasi sebagai figur publik dengan platform besar harusnya ikut bersuara.",2026-09-14T04:28:20.000Z,,,1,1,
